id,title,description,category,subcategory,location,severity,source,source_id,start_time,end_time,created_at,is_active
1765383271536,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765382942953,2025-12-10T21:44:31.536034,2025-12-11T21:44:31.536052,2025-12-10T21:44:31.536270,True
1765383579889,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765383579,2025-12-10T21:49:39.889584,2025-12-11T21:49:39.889604,2025-12-10T21:49:39.889962,True
1765383579903,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765383579,2025-12-10T21:49:39.903072,2025-12-11T21:49:39.903103,2025-12-10T21:49:39.903466,True
1765383579912,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765383579,2025-12-10T21:49:39.912465,2025-12-11T21:49:39.912485,2025-12-10T21:49:39.912734,True
1765383579924,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765383579,2025-12-10T21:49:39.924631,2025-12-11T21:49:39.924658,2025-12-10T21:49:39.925009,True
1765383579933,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765383579,2025-12-10T21:49:39.933855,2025-12-11T21:49:39.933867,2025-12-10T21:49:39.934025,True
1765383579940,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765383579,2025-12-10T21:49:39.940874,2025-12-11T21:49:39.940882,2025-12-10T21:49:39.941036,True
1765383913446,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765383913,2025-12-10T21:55:13.446336,2025-12-11T21:55:13.446340,2025-12-10T21:55:13.446421,True
1765383913449,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765383913,2025-12-10T21:55:13.449404,2025-12-11T21:55:13.449411,2025-12-10T21:55:13.449501,True
1765383913451,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765383913,2025-12-10T21:55:13.451686,2025-12-11T21:55:13.451690,2025-12-10T21:55:13.451746,True
1765383913453,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765383913,2025-12-10T21:55:13.453565,2025-12-11T21:55:13.453568,2025-12-10T21:55:13.453621,True
1765383913458,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765383913,2025-12-10T21:55:13.458254,2025-12-11T21:55:13.458266,2025-12-10T21:55:13.458432,True
1765383913463,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765383913,2025-12-10T21:55:13.463495,2025-12-11T21:55:13.463501,2025-12-10T21:55:13.463587,True
1765383914151,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765383913451,2025-12-10T21:55:14.151882,2025-12-11T21:55:14.151887,2025-12-10T21:55:14.151953,True
1765383914206,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765383913448,2025-12-10T21:55:14.206906,2025-12-11T21:55:14.206912,2025-12-10T21:55:14.207009,True
1765383914255,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765383913445,2025-12-10T21:55:14.255280,2025-12-11T21:55:14.255285,2025-12-10T21:55:14.255345,True
1765383914287,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765383579910,2025-12-10T21:55:14.287505,2025-12-11T21:55:14.287512,2025-12-10T21:55:14.287595,True
1765383914323,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765383579899,2025-12-10T21:55:14.323551,2025-12-11T21:55:14.323555,2025-12-10T21:55:14.323609,True
1765383914360,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765383579886,2025-12-10T21:55:14.360135,2025-12-11T21:55:14.360140,2025-12-10T21:55:14.360206,True
1765384215306,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765384215,2025-12-10T22:00:15.306483,2025-12-11T22:00:15.306487,2025-12-10T22:00:15.306584,True
1765384215309,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765384215,2025-12-10T22:00:15.309182,2025-12-11T22:00:15.309186,2025-12-10T22:00:15.309251,True
1765384215310,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765384215,2025-12-10T22:00:15.310633,2025-12-11T22:00:15.310637,2025-12-10T22:00:15.310684,True
1765384215313,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765384215,2025-12-10T22:00:15.313654,2025-12-11T22:00:15.313659,2025-12-10T22:00:15.313718,True
1765384215316,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765384215,2025-12-10T22:00:15.316952,2025-12-11T22:00:15.316969,2025-12-10T22:00:15.317179,True
1765384215324,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765384215,2025-12-10T22:00:15.324035,2025-12-11T22:00:15.324043,2025-12-10T22:00:15.324139,True
1765386149931,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386149,2025-12-10T22:32:29.931062,2025-12-11T22:32:29.931065,2025-12-10T22:32:29.933488,True
1765386149939,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386149,2025-12-10T22:32:29.939451,2025-12-11T22:32:29.939472,2025-12-10T22:32:29.939742,True
1765386149950,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386149,2025-12-10T22:32:29.949987,2025-12-11T22:32:29.950005,2025-12-10T22:32:29.950282,True
1765386149959,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765386149,2025-12-10T22:32:29.959519,2025-12-11T22:32:29.959544,2025-12-10T22:32:29.959873,True
1765386149971,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765386149,2025-12-10T22:32:29.971334,2025-12-11T22:32:29.971352,2025-12-10T22:32:29.971593,True
1765386149986,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765386149,2025-12-10T22:32:29.986594,2025-12-11T22:32:29.986608,2025-12-10T22:32:29.986793,True
1765386150740,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386149948,2025-12-10T22:32:30.740695,2025-12-11T22:32:30.740705,2025-12-10T22:32:30.740832,True
1765386150874,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386149937,2025-12-10T22:32:30.874370,2025-12-11T22:32:30.874392,2025-12-10T22:32:30.874757,True
1765386150946,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386149930,2025-12-10T22:32:30.946341,2025-12-11T22:32:30.946349,2025-12-10T22:32:30.946448,True
1765386150996,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765384215310,2025-12-10T22:32:30.996589,2025-12-11T22:32:30.996593,2025-12-10T22:32:30.996648,True
1765386151052,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765384215308,2025-12-10T22:32:31.052147,2025-12-11T22:32:31.052163,2025-12-10T22:32:31.052344,True
1765386151162,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765384215305,2025-12-10T22:32:31.162100,2025-12-11T22:32:31.162111,2025-12-10T22:32:31.162257,True
1765386265208,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386265,2025-12-10T22:34:25.208831,2025-12-11T22:34:25.208841,2025-12-10T22:34:25.211413,True
1765386265218,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386265,2025-12-10T22:34:25.218204,2025-12-11T22:34:25.218212,2025-12-10T22:34:25.218337,True
1765386265223,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386265,2025-12-10T22:34:25.223593,2025-12-11T22:34:25.223600,2025-12-10T22:34:25.223710,True
1765386265227,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765386265,2025-12-10T22:34:25.227154,2025-12-11T22:34:25.227162,2025-12-10T22:34:25.227293,True
1765386265232,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765386265,2025-12-10T22:34:25.232311,2025-12-11T22:34:25.232319,2025-12-10T22:34:25.232438,True
1765386265237,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765386265,2025-12-10T22:34:25.237647,2025-12-11T22:34:25.237655,2025-12-10T22:34:25.237764,True
1765386267561,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386265222,2025-12-10T22:34:27.561885,2025-12-11T22:34:27.561898,2025-12-10T22:34:27.562059,True
1765386267616,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386265216,2025-12-10T22:34:27.616166,2025-12-11T22:34:27.616175,2025-12-10T22:34:27.616287,True
1765386267673,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386265203,2025-12-10T22:34:27.673216,2025-12-11T22:34:27.673227,2025-12-10T22:34:27.673357,True
1765386403756,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386403,2025-12-10T22:36:43.756243,2025-12-11T22:36:43.756249,2025-12-10T22:36:43.756368,True
1765386403759,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386403,2025-12-10T22:36:43.759364,2025-12-11T22:36:43.759370,2025-12-10T22:36:43.759461,True
1765386403762,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386403,2025-12-10T22:36:43.762650,2025-12-11T22:36:43.762658,2025-12-10T22:36:43.762786,True
1765386403764,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765386403,2025-12-10T22:36:43.764118,2025-12-11T22:36:43.764123,2025-12-10T22:36:43.764205,True
1765386403766,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765386403,2025-12-10T22:36:43.766334,2025-12-11T22:36:43.766341,2025-12-10T22:36:43.766453,True
1765386403770,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765386403,2025-12-10T22:36:43.770540,2025-12-11T22:36:43.770547,2025-12-10T22:36:43.770642,True
1765386404603,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386403761,2025-12-10T22:36:44.603112,2025-12-11T22:36:44.603116,2025-12-10T22:36:44.603178,True
1765386404631,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386403758,2025-12-10T22:36:44.631608,2025-12-11T22:36:44.631612,2025-12-10T22:36:44.631666,True
1765386404665,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386403755,2025-12-10T22:36:44.665770,2025-12-11T22:36:44.665775,2025-12-10T22:36:44.665830,True
1765386742675,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386742,2025-12-10T22:42:22.674802,2025-12-11T22:42:22.674843,2025-12-10T22:42:22.675633,True
1765386742694,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386742,2025-12-10T22:42:22.694633,2025-12-11T22:42:22.694670,2025-12-10T22:42:22.695256,True
1765386742709,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386742,2025-12-10T22:42:22.709852,2025-12-11T22:42:22.709863,2025-12-10T22:42:22.710038,True
1765386742719,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765386742,2025-12-10T22:42:22.719041,2025-12-11T22:42:22.719078,2025-12-10T22:42:22.720670,True
1765386742733,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765386742,2025-12-10T22:42:22.733895,2025-12-11T22:42:22.733914,2025-12-10T22:42:22.734195,True
1765386742754,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765386742,2025-12-10T22:42:22.754463,2025-12-11T22:42:22.754481,2025-12-10T22:42:22.755570,True
1765387040342,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765387040,2025-12-10T22:47:20.342769,2025-12-11T22:47:20.342778,2025-12-10T22:47:20.342924,True
1765387040349,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765387040,2025-12-10T22:47:20.349351,2025-12-11T22:47:20.349360,2025-12-10T22:47:20.349496,True
1765387040355,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765387040,2025-12-10T22:47:20.355015,2025-12-11T22:47:20.355024,2025-12-10T22:47:20.355159,True
1765387040360,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765387040,2025-12-10T22:47:20.360268,2025-12-11T22:47:20.360278,2025-12-10T22:47:20.360419,True
1765387040365,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765387040,2025-12-10T22:47:20.365514,2025-12-11T22:47:20.365523,2025-12-10T22:47:20.365652,True
1765387040369,Kolonna Pradeshiya Sabhas budget defeated for the second time,"The annual budget of the Kolonna Pradeshiya Sabha, which is controlled by the National Peoples Power (NPP), has been defeated for the second time. MORE..",traffic,bus_issues,Sri Lanka,medium,news,news_1765387040,2025-12-10T22:47:20.369957,2025-12-11T22:47:20.369965,2025-12-10T22:47:20.370095,True
1765387040373,Family dog assists in locating bodies of seven victims in Ambokka landslide,"Highlands surrounding the Ambokka village within the Pallepola Divisional Secretariat area in Matale, have reportedly become increasingly unstable following recent heavy rains. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765387040,2025-12-10T22:47:20.373309,2025-12-11T22:47:20.373318,2025-12-10T22:47:20.373446,True
1765387040377,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,high,news,news_1765387040,2025-12-10T22:47:20.377035,2025-12-11T22:47:20.377043,2025-12-10T22:47:20.377169,True
1765387040379,Google Maps begins updating Sri Lankas road network  Minister,"Google Maps has commenced updating information pertaining Sri Lankas road network covering around 12,000 kilometers, Minister of Transport Bimal Ratnayake has stated. MORE..",traffic,bus_issues,Sri Lanka,medium,news,news_1765387040,2025-12-10T22:47:20.379221,2025-12-11T22:47:20.379229,2025-12-10T22:47:20.379364,True
1765387042359,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,high,news,news_1765387040374,2025-12-10T22:47:22.359815,2025-12-11T22:47:22.359826,2025-12-10T22:47:22.359968,True
1765387042425,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765387040353,2025-12-10T22:47:22.424975,2025-12-11T22:47:22.424985,2025-12-10T22:47:22.425145,True
1765387042477,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765387040348,2025-12-10T22:47:22.477068,2025-12-11T22:47:22.477077,2025-12-10T22:47:22.477201,True
1765387042530,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765387040341,2025-12-10T22:47:22.530812,2025-12-11T22:47:22.530822,2025-12-10T22:47:22.530938,True
1765387042664,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765386742706,2025-12-10T22:47:22.664857,2025-12-11T22:47:22.664867,2025-12-10T22:47:22.664988,True
1765387042714,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765386742691,2025-12-10T22:47:22.714238,2025-12-11T22:47:22.714247,2025-12-10T22:47:22.714366,True
